0.00000E+0	8.02477E+5	2.32673E+4	3.47132E+6	4.04699E+6	1.19119E+6	2.38678E+6
1.00000E-1	7.80961E+5	1.94538E+4	3.36953E+6	4.09916E+6	1.17476E+6	2.31557E+6
2.00000E-1	7.74262E+5	1.94974E+4	3.36411E+6	3.89848E+6	1.17037E+6	2.30882E+6
3.00000E-1	7.75519E+5	1.95398E+4	3.34641E+6	3.82864E+6	1.17848E+6	2.27581E+6
4.00000E-1	7.77078E+5	1.94694E+4	3.46763E+6	3.96605E+6	1.16571E+6	2.31219E+6
5.00000E-1	7.86218E+5	1.95135E+4	3.33118E+6	4.07544E+6	1.16736E+6	2.39779E+6
6.00000E-1	7.78766E+5	1.94818E+4	3.44846E+6	4.20516E+6	1.17596E+6	2.30938E+6
7.00000E-1	7.85434E+5	1.94326E+4	3.24718E+6	4.00151E+6	1.17230E+6	2.35182E+6
8.00000E-1	7.73548E+5	1.94124E+4	3.35408E+6	3.75688E+6	1.18096E+6	2.33949E+6
9.00000E-1	7.76310E+5	1.94694E+4	3.24250E+6	4.03980E+6	1.17764E+6	2.32500E+6
1.00000E+0	7.88832E+5	1.96084E+4	3.45985E+6	3.93015E+6	1.17413E+6	2.32633E+6
1.10000E+0	7.83418E+5	1.95674E+4	3.45537E+6	3.95119E+6	1.16612E+6	2.30434E+6
1.20000E+0	7.68221E+5	1.94432E+4	3.18797E+6	3.83861E+6	1.18054E+6	2.36291E+6
1.30000E+0	7.82439E+5	1.95826E+4	3.33649E+6	3.81773E+6	1.18287E+6	2.26604E+6
1.40000E+0	7.81737E+5	1.96126E+4	3.40044E+6	3.93959E+6	1.18425E+6	2.27128E+6
1.50000E+0	7.77723E+5	1.94910E+4	3.19565E+6	4.12546E+6	1.17659E+6	2.28384E+6
1.60000E+0	7.72713E+5	1.95914E+4	3.31156E+6	4.07207E+6	1.18282E+6	2.39859E+6
1.70000E+0	7.75124E+5	1.93899E+4	3.24286E+6	3.79365E+6	1.18996E+6	2.31839E+6
1.80000E+0	7.73229E+5	1.94634E+4	3.32172E+6	3.79218E+6	1.18202E+6	2.31594E+6
1.90000E+0	7.79090E+5	1.95126E+4	3.21607E+6	4.00422E+6	1.17251E+6	2.32709E+6
2.00000E+0	7.80461E+5	1.95320E+4	3.29886E+6	4.02056E+6	1.16370E+6	2.26658E+6
2.10000E+0	7.76038E+5	1.95080E+4	3.37263E+6	4.01401E+6	1.15914E+6	2.32216E+6
2.20000E+0	7.70291E+5	1.94993E+4	3.30483E+6	3.94327E+6	1.16154E+6	2.30714E+6
2.30000E+0	7.83796E+5	1.93610E+4	3.37458E+6	3.77035E+6	1.17575E+6	2.30062E+6
2.40000E+0	7.78393E+5	1.95099E+4	3.45985E+6	3.84813E+6	1.15842E+6	2.25741E+6
2.50000E+0	7.81361E+5	1.93408E+4	3.28663E+6	3.91607E+6	1.17580E+6	2.30527E+6
2.60000E+0	7.77400E+5	1.94813E+4	3.24646E+6	4.12316E+6	1.16458E+6	2.21919E+6
2.70000E+0	7.76582E+5	1.94896E+4	3.33954E+6	4.14975E+6	1.16298E+6	2.33585E+6
2.80000E+0	7.76285E+5	1.94574E+4	3.26825E+6	3.90725E+6	1.17848E+6	2.30285E+6
2.90000E+0	7.78021E+5	1.94041E+4	3.17790E+6	4.15441E+6	1.17329E+6	2.30844E+6
3.00000E+0	7.78319E+5	1.94648E+4	3.37535E+6	4.26326E+6	1.16365E+6	2.34275E+6
3.10000E+0	7.79214E+5	1.96020E+4	3.38472E+6	3.85870E+6	1.17308E+6	2.34102E+6
3.20000E+0	7.82665E+5	1.94496E+4	3.40716E+6	3.97566E+6	1.16602E+6	2.26549E+6
3.30000E+0	7.76434E+5	1.93385E+4	3.41033E+6	3.80295E+6	1.17167E+6	2.29543E+6
