0.00000E+0	5.03868E+4	8.88817E+4	5.48571E+6	1.40529E+6	8.06501E+4	3.45912E+6
1.00000E-1	4.44862E+4	8.13437E+4	5.16723E+6	1.35963E+6	7.50202E+4	3.57283E+6
2.00000E-1	4.43089E+4	8.12505E+4	5.44876E+6	1.33334E+6	7.48034E+4	3.53711E+6
3.00000E-1	4.41594E+4	8.12166E+4	5.08107E+6	1.32800E+6	7.46499E+4	3.79301E+6
4.00000E-1	4.42264E+4	8.13416E+4	5.38794E+6	1.38484E+6	7.44801E+4	3.52098E+6
5.00000E-1	4.41561E+4	8.15006E+4	5.23880E+6	1.35368E+6	7.45380E+4	3.51972E+6
6.00000E-1	4.41266E+4	8.12240E+4	5.09060E+6	1.35607E+6	7.45252E+4	3.46566E+6
7.00000E-1	4.39695E+4	8.12103E+4	4.93157E+6	1.34039E+6	7.50390E+4	3.48543E+6
8.00000E-1	4.38148E+4	8.09009E+4	5.47467E+6	1.38271E+6	7.53049E+4	3.64822E+6
9.00000E-1	4.39174E+4	8.15495E+4	5.24340E+6	1.38207E+6	7.48556E+4	3.60704E+6
1.00000E+0	4.38687E+4	8.15218E+4	5.35036E+6	1.36142E+6	7.47532E+4	3.50207E+6
1.10000E+0	4.38174E+4	8.14168E+4	4.95946E+6	1.36944E+6	7.48368E+4	3.53668E+6
1.20000E+0	4.37814E+4	8.13257E+4	5.12731E+6	1.36729E+6	7.47138E+4	3.69868E+6
1.30000E+0	4.35866E+4	8.13543E+4	5.13348E+6	1.37692E+6	7.46047E+4	3.55638E+6
1.40000E+0	4.34519E+4	8.12706E+4	5.30574E+6	1.37174E+6	7.45792E+4	3.68386E+6
1.50000E+0	4.35188E+4	8.13458E+4	5.00271E+6	1.36480E+6	7.44301E+4	3.66048E+6
1.60000E+0	4.33737E+4	8.17099E+4	5.06383E+6	1.36535E+6	7.47148E+4	3.64280E+6
1.70000E+0	4.33101E+4	8.15112E+4	5.29916E+6	1.38129E+6	7.46529E+4	3.47469E+6
1.80000E+0	4.34572E+4	8.15484E+4	5.02377E+6	1.37384E+6	7.45822E+4	3.64461E+6
1.90000E+0	4.34359E+4	8.15176E+4	4.92506E+6	1.37000E+6	7.47492E+4	3.64099E+6
2.00000E+0	4.33531E+4	8.15134E+4	5.13525E+6	1.34120E+6	7.44919E+4	3.66733E+6
2.10000E+0	4.32499E+4	8.15123E+4	5.42211E+6	1.34173E+6	7.44566E+4	3.74861E+6
2.20000E+0	4.34061E+4	8.16514E+4	4.87273E+6	1.34522E+6	7.47522E+4	3.58066E+6
2.30000E+0	4.35454E+4	8.16026E+4	5.21776E+6	1.34516E+6	7.47345E+4	3.71549E+6
2.40000E+0	4.33988E+4	8.13755E+4	5.22689E+6	1.35402E+6	7.49768E+4	3.83197E+6
2.50000E+0	4.33922E+4	8.19603E+4	5.02461E+6	1.32945E+6	7.51061E+4	3.70287E+6
2.60000E+0	4.33425E+4	8.13606E+4	5.61109E+6	1.34482E+6	7.47778E+4	3.69636E+6
2.70000E+0	4.34028E+4	8.17450E+4	5.22323E+6	1.35443E+6	7.50577E+4	3.62483E+6
2.80000E+0	4.33353E+4	8.14635E+4	5.16366E+6	1.36500E+6	7.49157E+4	3.64009E+6
2.90000E+0	4.32969E+4	8.18057E+4	5.19418E+6	1.38619E+6	7.47276E+4	3.54009E+6
3.00000E+0	4.32989E+4	8.14454E+4	5.25261E+6	1.34833E+6	7.47935E+4	3.58941E+6
3.10000E+0	4.33869E+4	8.19016E+4	5.47567E+6	1.36951E+6	7.47955E+4	3.42117E+6
3.20000E+0	4.30954E+4	8.17472E+4	4.98182E+6	1.37258E+6	7.49048E+4	3.61992E+6
3.30000E+0	4.31376E+4	8.14083E+4	5.10802E+6	1.35232E+6	7.49314E+4	3.64099E+6
3.40000E+0	4.31495E+4	8.15505E+4	5.05354E+6	1.35280E+6	7.49245E+4	3.59205E+6
3.50000E+0	4.33399E+4	8.17259E+4	5.09755E+6	1.34013E+6	7.50212E+4	3.58810E+6
3.60000E+0	4.31310E+4	8.18419E+4	5.05098E+6	1.33793E+6	7.49620E+4	3.66596E+6
3.70000E+0	4.32142E+4	8.15367E+4	5.35802E+6	1.34301E+6	7.53386E+4	3.63021E+6
